doid_id	DOID:0050156	DOID:0050425	DOID:0050741	DOID:1024	DOID:10286	DOID:1040	DOID:10608	DOID:10652	DOID:1067	DOID:10763	DOID:10871	DOID:1094	DOID:10941	DOID:1107	DOID:11476	DOID:11612	DOID:11782	DOID:11829	DOID:11949	DOID:12236	DOID:12306	DOID:12361	DOID:12365	DOID:13241	DOID:13378	DOID:13922	DOID:14221	DOID:14227	DOID:14268	DOID:14330	DOID:1459	DOID:1595	DOID:1686	DOID:1749	DOID:1826	DOID:1909	DOID:1936	DOID:2377	DOID:2468	DOID:2513	DOID:2841	DOID:289	DOID:2986	DOID:3083	DOID:3310	DOID:3312	DOID:332	DOID:3393	DOID:3459	DOID:3620	DOID:3905	DOID:3910	DOID:3963	DOID:4001	DOID:4007	DOID:418	DOID:4450	DOID:4481	DOID:4905	DOID:5082	DOID:5408	DOID:5419	DOID:5517	DOID:5844	DOID:585	DOID:6364	DOID:6713	DOID:7147	DOID:7148	DOID:769	DOID:7693	DOID:784	DOID:8398	DOID:8567	DOID:8577	DOID:8778	DOID:8893	DOID:8986	DOID:90	DOID:9008	DOID:9074	DOID:9206	DOID:9296	DOID:9352	DOID:9538	DOID:9744	DOID:9835	DOID:986	DOID:9952	DOID:9970
DOID:7147	0.0	0.0	0.0	0.0	0.0	0.0	0.093883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.148274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039031	0.059558	0.137677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:7148	0.0	0.0	0.0	0.0	0.0	0.036603	0.040855	0.0	0.0	0.0	0.013564	0.0	0.0	0.01005	0.0	0.0	0.0	0.0	0.0	0.062983	0.045732	0.02525	0.0	0.0	0.029095	0.0	0.0	0.0	0.0	0.0	0.02222	0.0	0.0	0.010806	0.0	0.017741	0.0	0.059314	0.0	0.0	0.023831	0.0	0.007934	0.014441	0.0	0.012308	0.0	0.006982	0.006269	0.0	0.007591	0.0	0.0	0.014725	0.0	0.105346	0.0	0.007538	0.0	0.0	0.0	0.019407	0.0	0.014817	0.0	0.0	0.008491	0.0	1.0	0.0	0.0	0.007655	0.0	0.047901	0.039571	0.098185	0.024647	0.0	0.0	0.014015	0.109854	0.0	0.0	0.02617	0.0	0.092218	0.0	0.025087	0.0	0.0
DOID:769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:7693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064842	0.0	0.0	0.0	0.071148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.095479	0.0	0.0	0.0	0.0	0.0	0.0	0.051152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018207	0.008307	0.074803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055549	0.0	0.099379	0.037803	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:784	0.0	0.0	0.0	0.0	0.018497	0.0	0.017909	0.0	0.0	0.039048	0.036863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017973	0.0	0.0	0.0	0.0	0.0	0.025685	0.0	0.0	0.040836	0.027937	0.0	0.0	0.0	0.0	0.042921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056081	0.0	0.019367	0.0	0.007655	0.0	0.0	1.0	0.0	0.0	0.0	0.010131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041253	0.0	0.0	0.0	0.0
DOID:8398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.089355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009249	0.0	0.112987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:8567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049552	0.0	0.0	0.0	0.0	0.0	0.0	0.069485	0.0	0.0	0.0	0.014795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047901	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.130441	0.0	0.0	0.14873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:8577	0.0	0.0	0.0	0.02028	0.009534	0.007727	0.078895	0.0	0.0	0.0	0.0	0.0	0.020221	0.0	0.0	0.0	0.0	0.0	0.0	0.078316	0.0	0.0	0.0	0.036105	0.025376	0.0	0.0	0.0	0.069202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071853	0.0	0.0	0.035074	0.0	0.010605	0.0	0.014216	0.0	0.0	0.0	0.0	0.017646	0.010001	0.0	0.0	0.0	0.022486	0.028993	0.0	0.039276	0.0	0.0	0.0	0.012045	0.0	0.0	0.0	0.0	0.0	0.039031	0.036778	0.0	0.0	0.0	0.0	0.0	1.0	0.167056	0.015919	0.0	0.0	0.026671	0.018259	0.0	0.0	0.010128	0.0	0.029976	0.0	0.0	0.0	0.0
DOID:8778	0.0	0.0	0.0	0.06614	0.014622	0.011618	0.109288	0.0	0.0	0.0	0.0	0.0	0.014121	0.009323	0.0	0.010465	0.0	0.0	0.0	0.050591	0.041815	0.01169	0.0	0.037472	0.0	0.0	0.021731	0.0	0.014714	0.016119	0.011407	0.0	0.0	0.00997	0.0	0.0	0.0	0.115993	0.0	0.0	0.054664	0.0	0.012641	0.0	0.045026	0.0	0.0	0.0	0.006002	0.012294	0.012136	0.0	0.0	0.013623	0.0	0.010689	0.0	0.045341	0.0	0.0	0.0	0.015249	0.0	0.0	0.0	0.0	0.0	0.062077	0.098185	0.0	0.0	0.020262	0.0	0.0	0.16788	1.0	0.059482	0.012425	0.0	0.0	0.03429	0.0	0.010393	0.048076	0.0	0.09779	0.0	0.010369	0.0	0.0
DOID:8893	0.0	0.0	0.0	0.0	0.0	0.0	0.076246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03862	0.0	0.030667	0.0	0.0	0.070102	0.0	0.0	0.127115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037561	0.0	0.0	0.031916	0.0	0.0	0.0	0.049647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.102619	0.024647	0.0	0.0	0.0	0.0	0.130441	0.015919	0.060689	1.0	0.0	0.0	0.247637	0.027265	0.0	0.0	0.0	0.0	0.077762	0.0	0.05662	0.0	0.0
DOID:8986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.071031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014347	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:9008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014015	0.0	0.0	0.0	0.0	0.14873	0.026671	0.0	0.161233	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:9074	0.0	0.0	0.0	0.0	0.0	0.035657	0.023936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078319	0.027733	0.0	0.0	0.0	0.033797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023626	0.0	0.0	0.014766	0.0	0.020401	0.0	0.0	0.0	0.0	0.024893	0.0	0.0	0.018277	0.0	0.0	0.0	0.0	0.384866	0.0	0.017976	0.0	0.0	0.0	0.004907	0.0	0.0	0.0	0.0	0.0	0.0	0.109854	0.0	0.0	0.0	0.0	0.0	0.037806	0.03429	0.027265	0.0	0.0	0.0	1.0	0.0	0.0	0.010179	0.0	0.010748	0.0	0.0	0.0	0.0
DOID:9206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOID:9296	0.0	0.0	0.0	0.0	0.014018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010393	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.031656	0.0	0.0	0.0	0.0	0.0	0.0
DOID:9352	0.0	0.0	0.0	0.0	0.0176	0.0	0.0	0.0	0.0	0.0	0.018053	0.0	0.0	0.012014	0.0	0.031915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059866	0.0	0.0	0.0	0.0	0.0	0.0	0.013007	0.0	0.0	0.0	0.013541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013268	0.0	0.009466	0.028175	0.0	0.0	0.0	0.0	0.016121	0.0	0.012679	0.0	0.0	0.0	0.0	0.0	0.031402	0.0	0.0	0.0	0.0	0.0	0.0	0.02617	0.0	0.0	0.0	0.0	0.0	0.010128	0.056402	0.0	0.0	0.0	0.0	0.010179	0.0	0.031656	1.0	0.0	0.015474	0.0	0.0	0.0	0.049466
DOID:9538	0.0	0.0	0.0	0.0	0.0	0.035741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.100689	0.0	0.0	0.0	0.0	0.061903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
DOID:9744	0.0	0.0	0.0	0.0	0.017189	0.038228	0.07887	0.0	0.0	0.0	0.0	0.0	0.0	0.020263	0.0	0.021385	0.0	0.0	0.0	0.040301	0.154084	0.093284	0.0	0.030513	0.0	0.0	0.0	0.0	0.0	0.0	0.051452	0.0	0.0	0.02359	0.0	0.0	0.0	0.085524	0.0	0.0	0.072845	0.0	0.049569	0.0	0.0	0.0	0.0	0.01172	0.008792	0.0	0.044926	0.0	0.0	0.0	0.0	0.0	0.0	0.064205	0.0	0.0	0.0	0.004765	0.0	0.0	0.0	0.0	0.016706	0.0	0.092218	0.0	0.0	0.041253	0.0	0.0	0.029976	0.09779	0.077762	0.0	0.0	0.0	0.010748	0.0	0.0	0.015474	0.0	1.0	0.0	0.120398	0.0	0.0
DOID:9835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
DOID:986	0.0	0.0	0.0	0.0	0.0	0.0	0.104968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.065827	0.0	0.0	0.0	0.0	0.084259	0.071663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018345	0.0	0.0	0.048474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023629	0.0	0.0	0.0	0.0	0.0	0.0	0.010369	0.05662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.117042	0.0	1.0	0.0	0.0
DOID:9952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
DOID:9970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011399	0.0	0.0	0.0	0.0	0.060244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049466	0.0	0.0	0.0	0.0	0.0	1.0
